canonicalsmiles,anode_limit,type,R,product,comment,molwt,capacity,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,Si_ratio,Se_ratio,P_ratio,idx
[O-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,O-,C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)OOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,258.01499999999993,103.8753130201302,15.0,15.0,11.0,2.0,1.0,258.01499999999993,258.01499999999993,23.06,-1.2236000000000002,20.896000000000004,86.0,1.0,-0.7933629173758364,0.6,0.8666666666666667,0.9333333333333333,11.671875,-7.078125,0.12604255788068405,0.8482263382534792,0.5296339104448414,0.913807031555364,482.6605559844598,832.7612738062297,911.3097678716822,2.077286796329327,0.5184209285101908,0.0018932705816233839,0.599263497397082,0.0,8.0,1.0,0.2570343447588552,0.26666666666666666,0.0,0.06666666666666667,0.0,0.6,0.0,0.0,0.0,0.0,0.0,357
CCOC[O-].[Na+],,O-,COCC,CCOCOOCOCC,,98.07699999999996,273.26884885231914,6.0,6.0,3.0,2.0,2.0,98.077,91.02099999999999,32.29,-3.6552999999999987,16.493000000000002,32.0,1.0,-0.8336854323399727,1.6666666666666667,2.1666666666666665,2.1666666666666665,9.307638888888889,-0.40625,0.7200235118464575,0.9945535942536453,0.10422642734525292,0.938863316387027,24.144306462084046,217.48998036522835,231.65244244730144,1.553329460767514,0.3188159033621815,0.038885495338679854,0.4384809759719874,0.0,8.0,1.0,-0.03138149173753272,0.23076923076923078,0.5384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358
[O-]C(F)(F)OC(F)(F)C(F)(F)F.[Na+],,O-,C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(OOC(F)(F)OC(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)F,,224.00699999999998,119.64531862347557,13.0,13.0,10.0,2.0,2.0,224.00699999999998,224.00699999999998,32.29,-1.9273000000000002,17.034000000000002,74.0,1.0,-0.7744315581364939,0.8461538461538461,1.1538461538461537,1.2307692307692308,11.399375,-6.3325,0.19893600048916904,0.899517352289117,0.436885033997248,0.9059560189970867,330.17166221297254,684.6675473117709,755.7403813815521,1.9879796490087642,0.4302595262984292,0.002743893927555517,0.5892983583588212,0.0,8.0,1.0,0.29979325894377146,0.23076923076923078,0.0,0.15384615384615385,0.0,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,359
COCC[O-].[Na+],,O-,CCOC,COCCOOCCOC,,98.07699999999996,273.26884885231914,6.0,6.0,3.0,2.0,2.0,98.077,91.02099999999999,32.29,-4.002899999999999,16.743000000000002,32.0,1.0,-0.8528312756929518,1.6666666666666667,2.1666666666666665,2.1666666666666665,9.40486111111111,-0.12847222222222232,0.7390053551054733,0.9953457755905152,0.09636797711955884,0.9454184976667305,22.99447087790527,225.58736586386595,238.61111922456564,1.5759844057291454,0.3019285103886632,0.041115035987853765,0.43113721040745734,0.0,8.0,1.0,-0.11553833007171244,0.23076923076923078,0.5384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360
[O-]C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,O-,C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)OOC(F)(F)C(F)(F)OC(F)(F)F,,224.00699999999998,119.64531862347557,13.0,13.0,10.0,2.0,2.0,224.00699999999998,224.00699999999998,32.29,-1.9273000000000002,17.034,74.0,1.0,-0.791399888983088,0.8461538461538461,1.1538461538461537,1.2307692307692308,11.421875,-6.122499999999999,0.18129997491443758,0.8896910885942905,0.45656299332721484,0.9053886613239663,339.15011755683247,672.5526935175343,742.8331303973348,1.9789523709443526,0.45000753520263076,0.0026695808565428184,0.5824620198075781,0.0,8.0,1.0,0.27830295494062024,0.23076923076923078,0.0,0.15384615384615385,0.0,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,361
CCCCC[O-].[Na+],,O-,CCCCC,CCCCCOOCCCCC,,110.13199999999993,243.3569615451359,7.0,7.0,2.0,3.0,1.0,110.13199999999999,99.04399999999998,23.06,-2.4590999999999976,24.391999999999992,38.0,1.0,-0.854437809083762,1.2857142857142858,1.8571428571428572,2.0,9.68875,0.0,0.6527630322117822,0.9910151091892253,0.13374996582679105,0.9366644394854994,50.37972209432842,352.81425206515524,376.67091563650337,1.8816460076554857,0.3386722958119995,0.018592092225751797,0.5097670348437032,0.0,8.0,1.0,-0.13995781582834219,0.2777777777777778,0.6111111111111113,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362
[O-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,O-,C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,308.02199999999993,87.0112813009749,18.0,18.0,13.0,3.0,1.0,308.02199999999993,308.02199999999993,23.06,-0.5883000000000003,25.843000000000007,104.0,1.0,-0.7933647852683675,0.5,0.7777777777777778,0.9444444444444444,12.07125,-7.59375,0.16510456221201505,0.8746045749710998,0.48483691839588905,0.9614078702313649,653.1475403910812,1295.1595926973205,1347.1489393836953,2.3128735919934234,0.5297604480932898,0.0014719612503718662,0.825227133958176,0.0,8.0,1.0,0.2568989089917615,0.2777777777777778,0.0,0.05555555555555555,0.0,0.6111111111111113,0.0,0.0,0.0,0.0,0.0,363
CCCOC[O-].[Na+],,O-,COCCC,CCCOCOOCOCCC,,112.10399999999996,239.07611582895257,7.0,7.0,3.0,3.0,2.0,112.10399999999998,103.032,32.29,-3.2651999999999983,21.109999999999996,38.0,1.0,-0.833685267001766,1.5714285714285714,2.142857142857143,2.2857142857142856,9.466527777777777,-0.395,0.6051419847657915,0.9878304100890707,0.15553482215651324,0.9152353676809128,49.163083972793544,289.29723011409266,316.09052745321037,1.7086225762260783,0.28549235338792706,0.018616313170821356,0.5156902145443752,0.0,8.0,1.0,-0.031367505541877706,0.25,0.5625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364
[O-]C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F.[Na+],,O-,C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,FC(F)(OOC(F)(F)OC(F)(F)C(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)C(F)(F)F,,274.01399999999995,97.81029030957869,16.0,16.0,12.0,3.0,2.0,274.01399999999995,274.01399999999995,32.29,-1.2920000000000003,21.981000000000005,92.0,1.0,-0.7744325984647854,0.75,1.0625,1.25,11.82125,-6.895,0.2661835404418594,0.9274864619549411,0.37385674113262374,0.9304665666508445,466.92698940919075,1162.1027653425742,1248.9462888768692,2.2916179384971227,0.38091590829722655,0.001992745306558905,0.6067756835476851,0.0,8.0,1.0,0.2997158797264279,0.25,0.0,0.125,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,365
CCOCC[O-].[Na+],,O-,CCOCC,CCOCCOOCCOCC,,112.10399999999994,239.0761158289526,7.0,7.0,3.0,3.0,2.0,112.104,103.03199999999998,32.29,-3.6127999999999982,21.359999999999996,38.0,1.0,-0.8528311069514214,1.5714285714285714,2.142857142857143,2.2857142857142856,9.56375,-0.11722222222222212,0.6877832673583258,0.9929827480091079,0.11825930050647364,0.9447437588475399,42.00476495701083,335.56548504040495,355.1920633482137,1.8078234279296128,0.30382820441744784,0.022491347346293315,0.5532613306283582,0.0,8.0,1.0,-0.11552361907797476,0.25,0.5625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366
[O-]C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F.[Na+],,O-,C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OOC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,,274.01399999999995,97.81029030957869,16.0,16.0,12.0,3.0,2.0,274.01399999999995,274.01399999999995,32.29,-1.2920000000000003,21.981,92.0,1.0,-0.7914009621789246,0.6875,1.0,1.1875,11.691875,-6.637222222222222,0.3736797883826906,0.95584631626194,0.2938670102078138,0.9719834843510177,417.93032185953206,1382.3306337438248,1422.1750225177861,2.4248829215924363,0.33285839683282786,0.002325707022228708,0.5802311687515768,0.0,8.0,1.0,0.27822273670210973,0.25,0.0,0.125,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,367
COCCC[O-].[Na+],,O-,CCCOC,COCCCOOCCCOC,,112.10399999999994,239.0761158289526,7.0,7.0,3.0,3.0,2.0,112.104,103.03199999999998,32.29,-3.6127999999999982,21.359999999999996,38.0,1.0,-0.8543805388691054,1.5714285714285714,2.142857142857143,2.2857142857142856,9.60875,-0.020000000000000018,0.6095038900270354,0.9881555092032244,0.15345582306095887,0.9157741367885102,49.879554290990164,297.6648579577318,325.04178268410175,1.7320021316241863,0.31846655974500604,0.018359709700812788,0.4987920079821908,0.0,8.0,1.0,-0.13774585638828205,0.25,0.5625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368
[O-]C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,O-,C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)OOC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,,274.01399999999995,97.81029030957869,16.0,16.0,12.0,3.0,2.0,274.01399999999995,274.01399999999995,32.29,-1.2920000000000003,21.981000000000005,92.0,1.0,-0.7932786758331609,0.75,1.0625,1.25,11.82125,-6.823888888888888,0.2825915430735431,0.9331064806500061,0.35960018877770344,0.9309634803725695,459.3300839800437,1189.1526950399648,1277.3354917897193,2.3105868626363026,0.3670888196832186,0.0020267853398712216,0.608941389687672,0.0,8.0,1.0,0.2595168277769209,0.25,0.0,0.125,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,369
CC(=O)[O-].[Na+],,COO-,C,CC,,82.03399999999999,326.71074053305813,5.0,5.0,3.0,0.0,2.0,82.034,79.01,40.129999999999995,-4.2398,10.681000000000001,24.0,1.0,-0.5504770280073037,1.8,1.8,1.8,8.88888888888889,-1.0833333333333333,0.25330027349261053,0.9062504869070592,0.4227411205226173,0.6068376549114791,44.83856186202181,64.36498937296268,106.0662416908716,1.1454591467126933,0.31364244893076726,0.01353383404175301,0.25331886213586396,0.5,8.0,1.0,0.0382785989211398,0.25,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370
O=C([O-])C(F)(F)F.[Na+],,COO-,C(F)(F)F,FC(F)(F)C(F)(F)F,,136.00400000000002,197.0632399700662,8.0,8.0,6.0,0.0,2.0,136.00400000000002,136.00400000000002,40.129999999999995,-3.6974000000000005,11.062000000000001,42.0,1.0,-0.541726828036536,1.375,1.5,1.5,10.516203703703704,-5.194444444444445,0.09557286817414827,0.819111982121748,0.573633646803063,0.8378861126129036,138.46125194202628,202.24538916743467,241.37575038300028,1.462855376538568,0.46354661733812186,0.006051412224437537,0.28765846387874466,0.5,8.0,1.0,0.14776259618170817,0.25,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.0,371
CCC(=O)[O-].[Na+],,COO-,CC,CCCC,,96.06099999999998,279.0038505625477,6.0,6.0,3.0,1.0,2.0,96.06099999999999,91.021,40.129999999999995,-3.8496999999999995,15.298000000000002,30.0,1.0,-0.5501828650303152,1.8333333333333333,2.0,2.0,9.256944444444445,-0.99537037037037,0.294033244907701,0.9388422491296606,0.34434754427636094,0.816869335841827,59.07737897005423,140.14474656399344,171.56323589937045,1.3892254808700606,0.576688026107392,0.013827108617257555,0.5633026755230085,0.3333333333333333,8.0,1.0,0.04110896445466204,0.2727272727272727,0.4545454545454546,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372
O=C([O-])C(F)(F)C(F)(F)F.[Na+],,COO-,C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,186.011,144.08496749594858,11.0,11.0,8.0,1.0,2.0,186.011,186.011,40.129999999999995,-3.0621000000000005,16.009,60.0,1.0,-0.5436326711580789,1.0909090909090908,1.3636363636363635,1.3636363636363635,11.266203703703704,-6.077546296296296,0.07962937022670417,0.7939441811337808,0.6079906555563251,0.9075079083607671,276.33235474513845,412.46324260971153,454.5009898092728,1.7530533860448612,0.5740110899350072,0.00328411745051629,0.5276913236334485,0.3333333333333333,8.0,1.0,0.12082320474026972,0.2727272727272727,0.0,0.18181818181818182,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,373
CCCC(=O)[O-].[Na+],,COO-,CCC,CCCCCC,,110.08799999999995,243.4542265177758,7.0,7.0,3.0,2.0,2.0,110.08799999999998,103.03199999999998,40.129999999999995,-3.4595999999999982,19.914999999999996,36.0,1.0,-0.5501720443794146,1.7142857142857142,2.142857142857143,2.142857142857143,9.488194444444444,-0.9606481481481481,0.5479647822657245,0.9829879600066108,0.1836700043067504,0.8471185875370983,59.40819520679732,274.00111739345533,323.45072038860894,1.7272350014044369,0.2911148867444836,0.0142592883791254,0.3969811770114065,0.25,8.0,1.0,0.04137324993533789,0.2857142857142857,0.4999999999999999,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374
O=C([O-])C(F)(F)C(F)(F)C(F)(F)F.[Na+],,COO-,C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,236.01799999999997,113.55654606381248,14.0,14.0,10.0,2.0,2.0,236.01799999999997,236.01799999999997,40.129999999999995,-2.4268000000000005,20.956000000000003,78.0,1.0,-0.5437128114596449,0.9285714285714286,1.2142857142857142,1.2857142857142858,11.688078703703704,-6.642291666666667,0.05305601391985276,0.7424093611211927,0.669946520641478,0.9204085137381797,464.98788426040284,638.8253304884481,694.067167951218,1.9516091072215924,0.6547629132928978,0.001979424722435847,0.6353904664231675,0.25,8.0,1.0,0.11788787562046008,0.2857142857142857,0.0,0.14285714285714285,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,375
COCC(=O)[O-].[Na+],,COO-,COC,COCCOC,,112.05999999999996,239.16998829991877,7.0,7.0,4.0,2.0,3.0,112.05999999999999,107.01999999999998,49.36,-4.613299999999999,16.883,36.0,1.0,-0.5476239148794769,1.8571428571428572,2.2857142857142856,2.2857142857142856,9.363194444444444,-1.1828703703703705,0.5479217940594812,0.9829358059759954,0.183948909565456,0.8375030647525268,55.69587014654288,253.57835527255574,302.7790177072193,1.6525488065779084,0.2303796997538441,0.015037076583038388,0.30234187385910705,0.3333333333333333,8.0,1.0,0.06717692177297778,0.25,0.41666666666666663,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376
O=C([O-])C(F)(F)OC(F)(F)F.[Na+],,COO-,C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,,202.01,132.6735750155383,12.0,12.0,9.0,2.0,3.0,202.01,202.01,49.36,-3.1305000000000005,17.094,66.0,1.0,-0.5419416807532951,1.1666666666666667,1.5,1.5833333333333333,11.438078703703704,-5.704791666666667,0.21263672406131148,0.907811773200288,0.41937785401586103,0.8710157332129808,281.9118206554519,585.5092938701717,672.2143717316792,1.952124553760756,0.35357497543828215,0.0030896743924672893,0.5062223633705379,0.3333333333333333,8.0,1.0,0.1429800462589484,0.25,0.0,0.25,0.0,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,377
CCCCC(=O)[O-].[Na+],,COO-,CCCC,CCCCCCCC,,124.11499999999994,215.93996607089312,8.0,8.0,3.0,3.0,2.0,124.11499999999998,115.04299999999998,40.129999999999995,-3.069499999999998,24.53199999999999,42.0,1.0,-0.5501718623538444,1.625,2.125,2.25,9.647083333333335,-0.9427314814814809,0.6697233221879167,0.9920720198025844,0.12567063111491245,0.8986397578225949,66.48417981880198,475.41200932436874,529.0351391488538,2.077082171515239,0.22847052597828657,0.013516595380611979,0.43814247734005607,0.2,8.0,1.0,0.041383440387569234,0.29411764705882354,0.5294117647058824,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,COO-,C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,286.025,93.70295914304305,17.0,17.0,12.0,3.0,2.0,286.025,286.025,40.129999999999995,-1.7915000000000005,25.903000000000002,96.0,1.0,-0.5437144011690479,0.7647058823529411,1.0588235294117647,1.2352941176470589,12.085208333333334,-7.204791666666667,0.2020010355592801,0.8955834103957484,0.4448936446207347,0.9781601279652856,542.7144009201695,1193.2325720346669,1219.8744744551825,2.273118638817848,0.4889924890295583,0.0018023478395023608,0.6592250240519817,0.2,8.0,1.0,0.117752407612599,0.29411764705882354,0.0,0.11764705882352941,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,379
